Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Publisher,Date,Device,Direct/Indirect,Type,First Seen,Last Seen,Creative Text,Link to Creative,Creative ID,Spend (USD),Impressions
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,Pinterest,12/30/23,Pinterest,Direct,Photo Post,12/5/23,1/3/24,Start Your Day With Nature Made,https://s3.amazonaws.com/YM_Ads/-5109588089950089948.png,488710605,32.9736,4747
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Pinterest,12/30/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Start your day with Nature Made.,https://s3.amazonaws.com/YM_Ads/-1221092389051069599.png,459870405,3330.3335,479447
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Pinterest,12/30/23,Pinterest,Direct,Video Post,10/3/23,12/31/23,Make Nature Made part of your morning.,https://s3.amazonaws.com/YM_Ads/8388294490961229062.png,460817316,2802.7559,403495
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,poki.com,12/30/23,Desktop Display,Indirect,HTML5,11/6/23,12/30/23,"M T IMMUNE SYSTEM W A HEAD START"" Nature Made GIVE YOUR Nature Made - 5000 M - D3 TRY NOW - Nature Made - - Gummies",https://s3.amazonaws.com/YM_Ads/KGctBnD4_OvofdLpK5qC4g.png,474316271,6.6918,2284
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,poki.com,12/30/23,Desktop Display,Indirect,HTML5,10/17/23,12/30/23,Nature Made® GIVE YOUR M W T IMMUNE SYSTEM F A HEAD START* NatureMade NatureMade D3 TRY NOW - M Gummies,https://s3.amazonaws.com/YM_Ads/JI8u1sGFotOlL6VG5jpUcg.png,494972151,3.4344,1142
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,12/30/23,TikTok,Direct,Video Post,11/1/23,12/31/23,Make your wellness routine EASY with Nature Made vitamins and supplements.,https://sensortower-ads.s3.amazonaws.com/9f8b77236d87560f4a52bd8e2bbaaf27.mp4,472275586,991.926,97345
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,12/30/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/b6e9f692534c641c031449fb9594fe0a.mp4,459874094,3769.3186,369911
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,12/30/23,TikTok,Direct,Video Post,11/1/23,12/31/23,Supporting my immune system this year with Nature Made vitamins.† ,https://sensortower-ads.s3.amazonaws.com/213615aaddcda46af0ab403fe9af66d7.mp4,472275390,793.5408,77876
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,12/30/23,TikTok,Direct,Video Post,11/1/23,1/1/24,"With shorter days and longer nights ahead, Nature Made can help meet your daily Vitamin D needs† ",https://sensortower-ads.s3.amazonaws.com/3b623e7387e8abcd28625a32cd2ae45e.mp4,472000551,991.926,97345
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,12/30/23,TikTok,Direct,Video Post,11/1/23,1/1/24,It's easy to thrive all year long with Nature Made vitamin & supplements.,https://sensortower-ads.s3.amazonaws.com/e11d2bdb6cb01dea8ba3e9fe2ee9d1f2.mp4,472276004,595.1556,58407
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,TikTok,12/30/23,TikTok,Direct,Video Post,11/1/23,12/31/23,Entering my wellness era with Nature Made multivitamin gummies!,https://sensortower-ads.s3.amazonaws.com/3bdadf157d5ff03f97797d27ff38a451.mp4,472275391,595.1556,58407
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,TikTok,12/30/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Changes I've made to my morning routine as someone who works from home. ,https://sensortower-ads.s3.amazonaws.com/e1b0328bc550a21e1e0f98ad86bae152.mp4,459872179,1587.0815,155752
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,12/30/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and cheers to the moments ahead later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/8812e0e14ad4878651edee63014fa8ed.mp4,459871957,7141.8672,700884
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,12/30/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now with Vitamin D Extra Strength and enjoy live concerts later.†,https://sensortower-ads.s3.amazonaws.com/5006c9b20844f1dde7cd152103abdc9c.mp4,459872213,5753.1704,564601
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,12/30/23,YouTube,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,4019.436,262694
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,12/30/23,YouTube,Direct,Video,8/18/23,12/30/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/KzgTxfcyI3rJxNQo0jyx9A.mp4,444561157,2961.6897,193564
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,YouTube,12/30/23,YouTube,Direct,Video,8/31/23,4/12/24,Start your day with Nature Me. The number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/PvOOi8IpKBqN6RyZ6uer2w.mp4,449086236,4019.436,262694
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,YouTube,12/30/23,YouTube,Direct,Video,8/31/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/MnaoiV44YY7OIRUKkl77ng.mp4,449100991,211.5493,13826
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,12/31/23,Facebook,Direct,Video Post,10/3/21,1/1/24,"Support your immune system now with Nature Made Vitamin D Extra Strength and celebrate the moments ahead later.† †This statement has not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, c ... See more",https://s3.amazonaws.com/YM_Ads/720371096801805.png,459276597,5102.4863,679679
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,12/31/23,Facebook,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/720369640135284.png,459279315,5102.4863,679679
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,12/31/23,Facebook,Direct,Video Post,1/9/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/10159847527049713.png,391940065,6957.936,926835
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,12/31/23,Facebook,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Nature Made Vitamin D Extra Strength. † ... See more,https://s3.amazonaws.com/YM_Ads/720371940135054.png,459300835,3247.0369,432523
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,12/31/23,Facebook,Direct,Video Post,10/2/23,1/1/24,"Whatever your routine, start with vitamins from Nature Made, the #1 Pharmacist recommended vitamins and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720375206801394.png,459936905,1855.4496,247156
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,12/31/23,Facebook,Direct,Carousel Post,3/22/23,4/12/24,Get your daily vitamins and supplements delivered right to your door. Save 25% off your first order with code SHOP25.*,https://s3.amazonaws.com/YM_Ads/10159962673059713.png,405230293,463.8624,61789
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Facebook,12/31/23,Facebook,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720374806801434.png,459294491,1855.4496,247156
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,12/31/23,OTT,Direct,Video,10/4/23,12/31/23,Start your day with nature. Made the number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/E9cmc-w6j_HureHKuMKfhQ.mp4,460617364,1435.0593,47835
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,12/31/23,Instagram,Direct,Video Post,11/5/23,1/1/24,I start my day with Nature Made Vitamin C & Zinc gummies to support immunity.† What's your mom hack?,https://s3.amazonaws.com/YM_Ads/1873905554877020252.png,472896278,450.8288,54634
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,12/31/23,Instagram,Direct,Video Post,10/2/23,1/1/24,"Whatever your routine, start with vitamins from Nature Made, the #1 Pharmacist recommended vitamins and supplement brand*. *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/-3611572513148411380.png,484704867,12848.6211,1557069
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,12/31/23,Instagram,Direct,Video Post,1/5/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/1893167700073152370.png,392720816,2028.7296,245853
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,12/31/23,Instagram,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/6863865683148825971.png,461460107,18934.8086,2294628
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,12/31/23,Instagram,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/-2908431054472158160.png,459886805,4508.2881,546340
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,Instagram,12/31/23,Instagram,Direct,Photo Post,6/10/23,4/12/24,Get your daily vitamins and supplements delivered right to your door. Save 25% off your first order with code SHOP25.**Not including shipping or taxes. See website for details.,https://s3.amazonaws.com/YM_Ads/8890432080006999123.png,427295361,225.4144,27317
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,OTT Streaming Services (General),12/31/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,4875.6675,195015
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,12/31/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/8915449531976981985.png,459869743,972.0594,139941
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,12/31/23,Pinterest,Direct,Photo Post,12/31/23,3/10/24,Start Your Day With Nature Made,https://s3.amazonaws.com/YM_Ads/4224939522631457687.png,500624218,36.0022,5183
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,12/31/23,Pinterest,Direct,Photo Post,12/31/23,1/24/24,Start Your Day With Nature Made,https://s3.amazonaws.com/YM_Ads/-4453358539649405129.png,500612159,36.0022,5183
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,12/31/23,Pinterest,Direct,Video Post,12/24/23,1/20/24,Nature Made,https://s3.amazonaws.com/YM_Ads/-3979269681150753620.png,496067381,576.0352,82928
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,12/31/23,Pinterest,Direct,Photo Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/-203458659359793659.png,459869866,5652.3457,813731
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,12/31/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/2552987513883366740.png,459869824,1080.066,155490
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,12/31/23,Pinterest,Direct,Photo Post,12/10/23,3/14/24,Nature Made Gummies,https://s3.amazonaws.com/YM_Ads/8641991877964845397.png,488142136,108.0066,15549
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,12/31/23,Pinterest,Direct,Photo Post,12/3/23,1/31/24,Nature Made Gummies,https://s3.amazonaws.com/YM_Ads/3734577206083448650.png,484995289,36.0022,5183
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,Pinterest,12/31/23,Pinterest,Direct,Photo Post,12/5/23,1/3/24,Start Your Day With Nature Made,https://s3.amazonaws.com/YM_Ads/-5109588089950089948.png,488710605,108.0066,15549
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Pinterest,12/31/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Start your day with Nature Made.,https://s3.amazonaws.com/YM_Ads/-1221092389051069599.png,459870405,3240.1982,466470
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Pinterest,12/31/23,Pinterest,Direct,Video Post,10/3/23,12/31/23,Make Nature Made part of your morning.,https://s3.amazonaws.com/YM_Ads/8388294490961229062.png,460817316,1584.0968,228052
"Pharmavite, LLC.",Nature Made,Nature Made Wellblends,Nature Made Wellblends,Nature Made Wellblends,Pinterest,12/31/23,Pinterest,Direct,Photo Post,11/20/23,3/12/24,Nature Made Wellblends,https://s3.amazonaws.com/YM_Ads/-5601455359209337429.png,487739554,36.0022,5183
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,12/31/23,TikTok,Direct,Video Post,11/1/23,1/1/24,"With shorter days and longer nights ahead, Nature Made can help meet your daily Vitamin D needs† ",https://sensortower-ads.s3.amazonaws.com/3b623e7387e8abcd28625a32cd2ae45e.mp4,472000551,1399.4673,137340
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,12/31/23,TikTok,Direct,Video Post,11/1/23,12/31/23,Supporting my immune system this year with Nature Made vitamins.† ,https://sensortower-ads.s3.amazonaws.com/213615aaddcda46af0ab403fe9af66d7.mp4,472275390,399.8478,39240
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,12/31/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/b6e9f692534c641c031449fb9594fe0a.mp4,459874094,4998.0977,490500
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,12/31/23,TikTok,Direct,Video Post,11/1/23,12/31/23,Make your wellness routine EASY with Nature Made vitamins and supplements.,https://sensortower-ads.s3.amazonaws.com/9f8b77236d87560f4a52bd8e2bbaaf27.mp4,472275586,599.7717,58860
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,TikTok,12/31/23,TikTok,Direct,Video Post,11/1/23,12/31/23,Entering my wellness era with Nature Made multivitamin gummies!,https://sensortower-ads.s3.amazonaws.com/3bdadf157d5ff03f97797d27ff38a451.mp4,472275391,199.9239,19620
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,TikTok,12/31/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Changes I've made to my morning routine as someone who works from home. ,https://sensortower-ads.s3.amazonaws.com/e1b0328bc550a21e1e0f98ad86bae152.mp4,459872179,799.6956,78480
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,12/31/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and cheers to the moments ahead later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/8812e0e14ad4878651edee63014fa8ed.mp4,459871957,4798.1738,470880
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,12/31/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now with Vitamin D Extra Strength and enjoy live concerts later.†,https://sensortower-ads.s3.amazonaws.com/5006c9b20844f1dde7cd152103abdc9c.mp4,459872213,5397.9453,529740
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Tubi,12/31/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,4959.1162,225414
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,walmart.com,12/31/23,Desktop Display,Direct,HTML5,12/22/23,1/19/24,Start your day Upgrade your morning routine. NatureMade,https://s3.amazonaws.com/YM_Ads/GxEVd2gHgWVxdsGYtITyEg.png,494212630,543.689,73970
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,walmart.com,12/31/23,Desktop Display,Direct,HTML5,12/22/23,1/11/24,NatureMade Get a head start Take on the day.,https://s3.amazonaws.com/YM_Ads/dfOeuYh6yVmdn4AKeGIsAw.png,494312253,543.689,73970
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,12/31/23,YouTube,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,1884.3585,123156
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,1/1/24,Facebook,Direct,Video Post,10/3/21,1/1/24,"Support your immune system now with Nature Made Vitamin D Extra Strength and celebrate the moments ahead later.† †This statement has not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, c ... See more",https://s3.amazonaws.com/YM_Ads/720371096801805.png,459276597,356.5157,53132
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,1/1/24,Facebook,Direct,Video Post,1/9/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/10159847527049713.png,391940065,1782.5784,265660
